utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,29,0.0,16399,476387681068742,8,39.7,224.2608642578125,0.06199999898672104,16,0.0,0.0,1575420000,,,,0,,1,0.0,36.1,0.0,0.0,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,2,0.0,23567,476387658295592,16,34.2,116.0796127319336,0.10740000009536743,16,0.0,0.0,1575420000,,,,0,,6,0.0,29.900000000000002,-1464.36083984375,22.583337783813477,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,4,0.0,23567,476387666052920,13,35.5,257.4617919921875,0.08810000121593475,16,0.0,0.0,1575420000,,,,0,,6,0.0,31.2,-1464.36083984375,22.583337783813477,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,5,0.0,23567,476387660669912,7,41.7,-555.88671875,0.057500001043081284,16,0.0,0.0,1575420000,,,,0,,6,0.0,37.400000000000006,-1464.36083984375,22.583337783813477,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,6,0.0,23567,476387669813206,10,38.6,9.230669975280762,0.07009999454021454,16,0.0,0.0,1575420000,,,,0,,6,0.0,34.300000000000004,-1464.36083984375,22.583337783813477,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,9,0.0,23567,476387670169891,16,33.6,-245.46754455566406,0.10740000009536743,16,0.0,0.0,1575420000,,,,0,,6,0.0,29.3,-1464.36083984375,22.583337783813477,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,10,0.0,23567,476387664014253,11,37.9,91.58905792236328,0.07919999957084656,16,0.0,0.0,1575420000,,,,0,,6,0.0,33.6,-1464.36083984375,22.583337783813477,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,12,0.0,23567,476387659532037,12,37.2,193.93707275390625,0.08300000429153442,16,0.0,0.0,1575420000,,,,0,,6,0.0,32.900000000000006,-1464.36083984375,22.583337783813477,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,16,0.0,23567,476387655848310,19,31.4,391.2541809082031,20.179035186767578,16,0.0,0.0,1575420000,,,,0,,6,0.0,27.099999999999998,-1464.36083984375,22.583337783813477,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,25,0.0,23567,476387660685701,6,42.3,379.43756103515625,0.054899998009204865,16,0.0,0.0,1575420000,,,,0,,6,0.0,38.0,-1464.36083984375,22.583337783813477,,,C,156913112827370,,,,,,,,,,,,,,,,,
